chip_peak_id	chip_peak_start	chip_peak_stop	nearby_ensembl_gene_id	nearby_gene_name	nearby_gene_tss
CRX.434	40218167	40218331	ENSMUSG00000038510.13	Rpf2	40123032
CRX.434	40218167	40218331	ENSMUSG00000019837.9	Gtf3c6	40133672
CRX.434	40218167	40218331	ENSMUSG00000075232.7	Amd1	40178182
CRX.434	40218167	40218331	ENSMUSG00000038481.14	Cdk19	40225304
CRX.435	40224618	40224782	ENSMUSG00000019837.9	Gtf3c6	40133672
CRX.435	40224618	40224782	ENSMUSG00000075232.7	Amd1	40178182
CRX.435	40224618	40224782	ENSMUSG00000038481.14	Cdk19	40225304
CRX.437	40226887	40227051	ENSMUSG00000019837.9	Gtf3c6	40133672
CRX.437	40226887	40227051	ENSMUSG00000075232.7	Amd1	40178182
CRX.437	40226887	40227051	ENSMUSG00000038481.14	Cdk19	40225304
CRX.443	41463001	41463165	ENSMUSG00000019822.13	Smpd2	41366336
CRX.443	41463001	41463165	ENSMUSG00000078451.6	Ppil6	41366435
CRX.443	41463001	41463165	ENSMUSG00000019818.16	Cd164	41395410
CRX.444	41528434	41528598	ENSMUSG00000075225.16	Ccdc162	41592630
CRX.446	41765637	41765801	ENSMUSG00000019813.17	Cep57l1	41685609
CRX.446	41765637	41765801	ENSMUSG00000038332.14	Sesn1	41685931
CRX.449	42115670	42115834	ENSMUSG00000048756.12	Foxo3	42152748
CRX.451	42707448	42707612	ENSMUSG00000019802.14	Sec63	42637492
CRX.451	42707448	42707612	ENSMUSG00000044770.15	Scml4	42736366
CRX.458	44412271	44412435	ENSMUSG00000038151.14	Prdm1	44334744
CRX.461	52258269	52258433	ENSMUSG00000097704.2	Gm26741	52234863
CRX.461	52258269	52258433	ENSMUSG00000019861.16	Gopc	52258220
CRX.461	52258269	52258433	ENSMUSG00000038624.14	Nepn	52267704
CRX.461	52258269	52258433	ENSMUSG00000023068.17	Nus1	52293643
CRX.462	52350791	52350955	ENSMUSG00000019861.16	Gopc	52258220
CRX.462	52350791	52350955	ENSMUSG00000038624.14	Nepn	52267704
CRX.462	52350791	52350955	ENSMUSG00000023068.17	Nus1	52293643
CRX.471	59715273	59715437	ENSMUSG00000020109.14	Dnajb12	59715378
CRX.471	59715273	59715437	ENSMUSG00000020108.5	Ddit4	59787656
CRX.476	59863024	59863188	ENSMUSG00000020108.5	Ddit4	59787656
CRX.476	59863024	59863188	ENSMUSG00000020107.11	Anapc16	59838933
CRX.476	59863024	59863188	ENSMUSG00000044475.15	Ascc1	59839149
CRX.476	59863024	59863188	ENSMUSG00000058297.17	Spock2	59942041
CRX.477	59898848	59899012	ENSMUSG00000020107.11	Anapc16	59838933
CRX.477	59898848	59899012	ENSMUSG00000044475.15	Ascc1	59839149
CRX.477	59898848	59899012	ENSMUSG00000058297.17	Spock2	59942041
CRX.478	59945411	59945575	ENSMUSG00000058297.17	Spock2	59942041
CRX.479	60025200	60025364	ENSMUSG00000058297.17	Spock2	59942041
CRX.479	60025200	60025364	ENSMUSG00000057337.15	Chst3	60055082
CRX.479	60025200	60025364	ENSMUSG00000004207.15	Psap	60113450
CRX.481	61057890	61058054	ENSMUSG00000020097.15	Sgpl1	60983423
CRX.481	61057890	61058054	ENSMUSG00000020096.22	Tbata	61007765
CRX.481	61057890	61058054	ENSMUSG00000059901.13	Adamts14	61109021
CRX.481	61057890	61058054	ENSMUSG00000037202.7	Prf1	61133612
CRX.482	61098985	61099149	ENSMUSG00000020096.22	Tbata	61007765
CRX.482	61098985	61099149	ENSMUSG00000059901.13	Adamts14	61109021
CRX.482	61098985	61099149	ENSMUSG00000037202.7	Prf1	61133612
CRX.483	61241814	61241978	ENSMUSG00000020092.10	Pald1	61219309
CRX.483	61241814	61241978	ENSMUSG00000037171.7	Nodal	61253751
CRX.483	61241814	61241978	ENSMUSG00000020091.16	Eif4ebp2	61288440
CRX.483	61241814	61241978	ENSMUSG00000037151.9	Lrrc20	61311580
CRX.487	62136241	62136405	ENSMUSG00000037031.11	Tspan15	62067030
CRX.487	62136241	62136405	ENSMUSG00000020081.6	Tacr2	62088217
CRX.487	62136241	62136405	ENSMUSG00000037012.19	Hk1	62215687
CRX.488	62146203	62146367	ENSMUSG00000037031.11	Tspan15	62067030
CRX.488	62146203	62146367	ENSMUSG00000020081.6	Tacr2	62088217
CRX.488	62146203	62146367	ENSMUSG00000037012.19	Hk1	62215687
CRX.489	62163530	62163694	ENSMUSG00000037031.11	Tspan15	62067030
CRX.489	62163530	62163694	ENSMUSG00000020081.6	Tacr2	62088217
CRX.489	62163530	62163694	ENSMUSG00000037012.19	Hk1	62215687
CRX.489	62163530	62163694	ENSMUSG00000020080.9	Hkdc1	62258270
CRX.493	62876157	62876321	ENSMUSG00000036875.16	Dna2	62782805
CRX.493	62876157	62876321	ENSMUSG00000020070.19	Rufy2	62816021
CRX.493	62876157	62876321	ENSMUSG00000020069.17	Hnrnph3	62859673
CRX.493	62876157	62876321	ENSMUSG00000020072.16	Pbld2	62860291
CRX.493	62876157	62876321	ENSMUSG00000112129.2	Pbld1	62897361
CRX.493	62876157	62876321	ENSMUSG00000036816.5	Atoh7	62935430
CRX.495	63217561	63217725	ENSMUSG00000020063.17	Sirt1	63217483
CRX.495	63217561	63217725	ENSMUSG00000036764.13	Dnajc12	63222342
CRX.495	63217561	63217725	ENSMUSG00000048185.6	Rnf7l	63257568
CRX.495	63217561	63217725	ENSMUSG00000060843.12	Ctnna3	63293289
CRX.503	67774456	67774620	ENSMUSG00000037855.16	Zfp365	67748492
CRX.503	67774456	67774620	ENSMUSG00000037846.19	Rtkn2	67815400
CRX.506	69043794	69043958	ENSMUSG00000019944.15	Rhobtb1	69049024
CRX.507	69047856	69048020	ENSMUSG00000019944.15	Rhobtb1	69049024
CRX.516	73698119	73698283	ENSMUSG00000052613.17	Pcdh15	73657715
CRX.521	74812365	74812529	ENSMUSG00000040009.7	Gnaz	74803009
CRX.521	74812365	74812529	ENSMUSG00000009070.15	Rsph14	74868418
CRX.521	74812365	74812529	ENSMUSG00000020175.16	Rab36	74872898
CRX.521	74812365	74812529	ENSMUSG00000009681.11	Bcr	74896424
CRX.522	74836102	74836266	ENSMUSG00000040009.7	Gnaz	74803009
CRX.522	74836102	74836266	ENSMUSG00000009070.15	Rsph14	74868418
CRX.522	74836102	74836266	ENSMUSG00000020175.16	Rab36	74872898
CRX.522	74836102	74836266	ENSMUSG00000009681.11	Bcr	74896424
CRX.527	75353741	75353905	ENSMUSG00000033416.16	Gucd1	75353215
CRX.527	75353741	75353905	ENSMUSG00000020180.11	Snrpd3	75353385
CRX.527	75353741	75353905	ENSMUSG00000046807.11	Lrrc75b	75396164
CRX.527	75353741	75353905	ENSMUSG00000006345.11	Ggt1	75409282
CRX.527	75353741	75353905	ENSMUSG00000006344.18	Ggt5	75425174
CRX.535	76844126	76844290	ENSMUSG00000001120.16	Pcbp3	76797622
CRX.535	76844126	76844290	ENSMUSG00000001436.16	Slc19a1	76869046
CRX.541	78129706	78129870	ENSMUSG00000000374.9	Trappc10	78080475
CRX.541	78129706	78129870	ENSMUSG00000118646.2	__noname__	78143453
CRX.541	78129706	78129870	ENSMUSG00000001211.16	Agpat3	78188276
CRX.544	78152094	78152258	ENSMUSG00000000374.9	Trappc10	78080475
CRX.544	78152094	78152258	ENSMUSG00000118646.2	__noname__	78143453
CRX.544	78152094	78152258	ENSMUSG00000001211.16	Agpat3	78188276
CRX.544	78152094	78152258	ENSMUSG00000061032.10	Rrp1	78248877
CRX.550	79749919	79750083	ENSMUSG00000035852.12	Misp	79658392
CRX.550	79749919	79750083	ENSMUSG00000006498.17	Ptbp1	79690261
CRX.550	79749919	79750083	ENSMUSG00000035835.15	Plppr3	79710468
CRX.550	79749919	79750083	ENSMUSG00000057729.13	Prtn3	79715448
CRX.550	79749919	79750083	ENSMUSG00000020125.8	Elane	79722081
CRX.550	79749919	79750083	ENSMUSG00000061780.7	Cfd	79726687
CRX.550	79749919	79750083	ENSMUSG00000013833.16	Med16	79744755
CRX.550	79749919	79750083	ENSMUSG00000097854.2	Gm26602	79746690
CRX.550	79749919	79750083	ENSMUSG00000035773.7	Kiss1r	79752805
CRX.550	79749919	79750083	ENSMUSG00000035781.15	R3hdm4	79752840
CRX.550	79749919	79750083	ENSMUSG00000019564.13	Arid3a	79762877
CRX.550	79749919	79750083	ENSMUSG00000035754.9	Wdr18	79795986
CRX.550	79749919	79750083	ENSMUSG00000035745.10	Grin3b	79806549
CRX.550	79749919	79750083	ENSMUSG00000013858.15	Tmem259	79820164
CRX.550	79749919	79750083	ENSMUSG00000004665.11	Cnn2	79824418
CRX.550	79749919	79750083	ENSMUSG00000035722.16	Abca7	79833410
CRX.555	79886955	79887119	ENSMUSG00000035754.9	Wdr18	79795986
CRX.555	79886955	79887119	ENSMUSG00000035745.10	Grin3b	79806549
CRX.555	79886955	79887119	ENSMUSG00000013858.15	Tmem259	79820164
CRX.555	79886955	79887119	ENSMUSG00000004665.11	Cnn2	79824418
CRX.555	79886955	79887119	ENSMUSG00000035722.16	Abca7	79833410
CRX.555	79886955	79887119	ENSMUSG00000035697.15	Arhgap45	79852750
CRX.555	79886955	79887119	ENSMUSG00000004667.19	Polr2e	79875629
CRX.555	79886955	79887119	ENSMUSG00000075706.12	Gpx4	79889871
CRX.555	79886955	79887119	ENSMUSG00000035673.11	Sbno2	79940204
CRX.555	79886955	79887119	ENSMUSG00000003068.18	Stk11	79951637
CRX.555	79886955	79887119	ENSMUSG00000035640.19	Cbarp	79973221
CRX.555	79886955	79887119	ENSMUSG00000003072.16	Atp5d	79977291
CRX.555	79886955	79887119	ENSMUSG00000035621.14	Midn	79984106
CRX.561	80100585	80100749	ENSMUSG00000045193.14	Cirbp	80003612
CRX.561	80100585	80100749	ENSMUSG00000035595.7	Fam174c	80008778
CRX.561	80100585	80100749	ENSMUSG00000003070.7	Efna2	80015316
CRX.561	80100585	80100749	ENSMUSG00000020156.17	Pwwp3a	80062268
CRX.561	80100585	80100749	ENSMUSG00000020153.15	Ndufs7	80084955
CRX.561	80100585	80100749	ENSMUSG00000020150.14	Gamt	80096802
CRX.561	80100585	80100749	ENSMUSG00000069565.13	Dazap1	80100908
CRX.561	80100585	80100749	ENSMUSG00000063457.15	Rps15	80128287
CRX.561	80100585	80100749	ENSMUSG00000020135.14	Apc2	80131811
CRX.561	80100585	80100749	ENSMUSG00000020133.9	2310011J03Rik	80156371
CRX.561	80100585	80100749	ENSMUSG00000020131.15	Pcsk4	80165332
CRX.561	80100585	80100749	ENSMUSG00000035504.17	Reep6	80165787
CRX.561	80100585	80100749	ENSMUSG00000043822.19	Adamtsl5	80184246
CRX.561	80100585	80100749	ENSMUSG00000035486.15	Plk5	80192293
CRX.564	80168051	80168215	ENSMUSG00000020153.15	Ndufs7	80084955
CRX.564	80168051	80168215	ENSMUSG00000020150.14	Gamt	80096802
CRX.564	80168051	80168215	ENSMUSG00000069565.13	Dazap1	80100908
CRX.564	80168051	80168215	ENSMUSG00000063457.15	Rps15	80128287
CRX.564	80168051	80168215	ENSMUSG00000020135.14	Apc2	80131811
CRX.564	80168051	80168215	ENSMUSG00000020133.9	2310011J03Rik	80156371
CRX.564	80168051	80168215	ENSMUSG00000020131.15	Pcsk4	80165332
CRX.564	80168051	80168215	ENSMUSG00000035504.17	Reep6	80165787
CRX.564	80168051	80168215	ENSMUSG00000043822.19	Adamtsl5	80184246
CRX.564	80168051	80168215	ENSMUSG00000035486.15	Plk5	80192293
CRX.564	80168051	80168215	ENSMUSG00000048696.12	Mex3d	80223493
CRX.564	80168051	80168215	ENSMUSG00000035478.15	Mbd3	80235384
CRX.564	80168051	80168215	ENSMUSG00000020163.13	Uqcr11	80242664
CRX.566	80235465	80235629	ENSMUSG00000020133.9	2310011J03Rik	80156371
CRX.566	80235465	80235629	ENSMUSG00000020131.15	Pcsk4	80165332
CRX.566	80235465	80235629	ENSMUSG00000035504.17	Reep6	80165787
CRX.566	80235465	80235629	ENSMUSG00000043822.19	Adamtsl5	80184246
CRX.566	80235465	80235629	ENSMUSG00000035486.15	Plk5	80192293
CRX.566	80235465	80235629	ENSMUSG00000048696.12	Mex3d	80223493
CRX.566	80235465	80235629	ENSMUSG00000035478.15	Mbd3	80235384
CRX.566	80235465	80235629	ENSMUSG00000020163.13	Uqcr11	80242664
CRX.566	80235465	80235629	ENSMUSG00000020167.15	Tcf3	80269477
CRX.566	80235465	80235629	ENSMUSG00000045518.9	Onecut3	80330669
CRX.581	81103970	81104134	ENSMUSG00000034994.11	Eef2	81012465
CRX.581	81103970	81104134	ENSMUSG00000034974.14	Dapk3	81018839
CRX.581	81103970	81104134	ENSMUSG00000004939.8	Nmrk2	81037885
CRX.581	81103970	81104134	ENSMUSG00000034958.12	Atcay	81066667
CRX.581	81103970	81104134	ENSMUSG00000034949.19	Zfr2	81068989
CRX.581	81103970	81104134	ENSMUSG00000004933.18	Matk	81093133
CRX.581	81103970	81104134	ENSMUSG00000034932.5	Mrpl54	81102768
CRX.581	81103970	81104134	ENSMUSG00000004931.12	Apba3	81102794
CRX.581	81103970	81104134	ENSMUSG00000034917.9	Tjp3	81127101
CRX.581	81103970	81104134	ENSMUSG00000034902.18	Pip5k1c	81128839
CRX.581	81103970	81104134	ENSMUSG00000034889.9	Cactin	81156937
CRX.581	81103970	81104134	ENSMUSG00000034881.9	Tbxa2r	81164565
CRX.581	81103970	81104134	ENSMUSG00000034872.7	Gipc3	81179100
CRX.581	81103970	81104134	ENSMUSG00000020232.18	Hmg20b	81186258
CRX.581	81103970	81104134	ENSMUSG00000034854.9	Mfsd12	81193325
CRX.581	81103970	81104134	ENSMUSG00000020234.11	Tektip1	81201650
CRX.586	81226042	81226206	ENSMUSG00000034917.9	Tjp3	81127101
CRX.586	81226042	81226206	ENSMUSG00000034902.18	Pip5k1c	81128839
CRX.586	81226042	81226206	ENSMUSG00000034889.9	Cactin	81156937
CRX.586	81226042	81226206	ENSMUSG00000034881.9	Tbxa2r	81164565
CRX.586	81226042	81226206	ENSMUSG00000034872.7	Gipc3	81179100
CRX.586	81226042	81226206	ENSMUSG00000020232.18	Hmg20b	81186258
CRX.586	81226042	81226206	ENSMUSG00000034854.9	Mfsd12	81193325
CRX.586	81226042	81226206	ENSMUSG00000020234.11	Tektip1	81201650
CRX.586	81226042	81226206	ENSMUSG00000020235.17	Fzr1	81214350
CRX.586	81226042	81226206	ENSMUSG00000078440.11	Dohh	81220262
CRX.586	81226042	81226206	ENSMUSG00000113262.2	Gm48551	81223151
CRX.586	81226042	81226206	ENSMUSG00000114004.2	Gm48552	81224839
CRX.586	81226042	81226206	ENSMUSG00000078439.10	Smim24	81228885
CRX.586	81226042	81226206	ENSMUSG00000055053.19	Nfic	81291469
CRX.586	81226042	81226206	ENSMUSG00000034818.18	Celf5	81318538
CRX.588	81249777	81249941	ENSMUSG00000034889.9	Cactin	81156937
CRX.588	81249777	81249941	ENSMUSG00000034881.9	Tbxa2r	81164565
CRX.588	81249777	81249941	ENSMUSG00000034872.7	Gipc3	81179100
CRX.588	81249777	81249941	ENSMUSG00000020232.18	Hmg20b	81186258
CRX.588	81249777	81249941	ENSMUSG00000034854.9	Mfsd12	81193325
CRX.588	81249777	81249941	ENSMUSG00000020234.11	Tektip1	81201650
CRX.588	81249777	81249941	ENSMUSG00000020235.17	Fzr1	81214350
CRX.588	81249777	81249941	ENSMUSG00000078440.11	Dohh	81220262
CRX.588	81249777	81249941	ENSMUSG00000113262.2	Gm48551	81223151
CRX.588	81249777	81249941	ENSMUSG00000114004.2	Gm48552	81224839
CRX.588	81249777	81249941	ENSMUSG00000078439.10	Smim24	81228885
CRX.588	81249777	81249941	ENSMUSG00000055053.19	Nfic	81291469
CRX.588	81249777	81249941	ENSMUSG00000034818.18	Celf5	81318538
CRX.588	81249777	81249941	ENSMUSG00000020238.15	Ncln	81332226
CRX.588	81249777	81249941	ENSMUSG00000044199.7	S1pr4	81335966
CRX.589	81252293	81252457	ENSMUSG00000034889.9	Cactin	81156937
CRX.589	81252293	81252457	ENSMUSG00000034881.9	Tbxa2r	81164565
CRX.589	81252293	81252457	ENSMUSG00000034872.7	Gipc3	81179100
CRX.589	81252293	81252457	ENSMUSG00000020232.18	Hmg20b	81186258
CRX.589	81252293	81252457	ENSMUSG00000034854.9	Mfsd12	81193325
CRX.589	81252293	81252457	ENSMUSG00000020234.11	Tektip1	81201650
CRX.589	81252293	81252457	ENSMUSG00000020235.17	Fzr1	81214350
CRX.589	81252293	81252457	ENSMUSG00000078440.11	Dohh	81220262
CRX.589	81252293	81252457	ENSMUSG00000113262.2	Gm48551	81223151
CRX.589	81252293	81252457	ENSMUSG00000114004.2	Gm48552	81224839
CRX.589	81252293	81252457	ENSMUSG00000078439.10	Smim24	81228885
CRX.589	81252293	81252457	ENSMUSG00000055053.19	Nfic	81291469
CRX.589	81252293	81252457	ENSMUSG00000034818.18	Celf5	81318538
CRX.589	81252293	81252457	ENSMUSG00000020238.15	Ncln	81332226
CRX.589	81252293	81252457	ENSMUSG00000044199.7	S1pr4	81335966
CRX.592	81963674	81963838	ENSMUSG00000061371.8	Zfp873	81883957
CRX.592	81963674	81963838	ENSMUSG00000112160.2	BC024063	81919187
CRX.592	81963674	81963838	ENSMUSG00000078435.6	AU041133	81963847
CRX.594	84754277	84754441	ENSMUSG00000035620.16	Ric8b	84753480
CRX.603	89582565	89582729	ENSMUSG00000069539.12	Scyl2	89522147
CRX.603	89582565	89582729	ENSMUSG00000019948.5	Actr6	89568157
CRX.603	89582565	89582729	ENSMUSG00000019951.11	Uhrf1bp1l	89580853
CRX.606	93114518	93114682	ENSMUSG00000008398.17	Elk3	93146997
CRX.610	93289133	93289297	ENSMUSG00000015889.9	Lta4h	93289273
CRX.610	93289133	93289297	ENSMUSG00000020017.15	Hal	93324630
CRX.610	93289133	93289297	ENSMUSG00000015890.3	Amdhd1	93375895
CRX.610	93289133	93289297	ENSMUSG00000036168.16	Ccdc38	93376494
CRX.614	94134457	94134621	ENSMUSG00000020022.18	Ndufa12	94034866
CRX.626	100337050	100337214	ENSMUSG00000036676.15	Tmtc3	100323212
CRX.626	100337050	100337214	ENSMUSG00000019971.11	Cep290	100323420
CRX.626	100337050	100337214	ENSMUSG00000046567.11	4930430F08Rik	100425257
CRX.626	100337050	100337214	ENSMUSG00000056912.13	1700017N19Rik	100428270
CRX.641	108847740	108847904	ENSMUSG00000035864.15	Syt1	108846836
CRX.646	110909042	110909206	ENSMUSG00000035798.15	Zdhhc17	110845927
CRX.646	110909042	110909206	ENSMUSG00000020189.16	Osbpl8	111000613
CRX.647	111083557	111083721	ENSMUSG00000020189.16	Osbpl8	111000613
CRX.647	111083557	111083721	ENSMUSG00000035759.5	Bbs10	111134540
CRX.653	117032729	117032893	ENSMUSG00000020170.5	Frs2	116984415
CRX.653	117032729	117032893	ENSMUSG00000020171.9	Yeats4	117060412
CRX.653	117032729	117032893	ENSMUSG00000020177.13	9530003J23Rik	117074608
CRX.653	117032729	117032893	ENSMUSG00000069516.9	Lyz2	117118226
CRX.653	117032729	117032893	ENSMUSG00000069515.7	Lyz1	117128773
CRX.654	117058866	117059030	ENSMUSG00000020170.5	Frs2	116984415
CRX.654	117058866	117059030	ENSMUSG00000020171.9	Yeats4	117060412
CRX.654	117058866	117059030	ENSMUSG00000020177.13	9530003J23Rik	117074608
CRX.654	117058866	117059030	ENSMUSG00000069516.9	Lyz2	117118226
CRX.654	117058866	117059030	ENSMUSG00000069515.7	Lyz1	117128773
CRX.663	117959039	117959203	ENSMUSG00000020212.15	Mdm1	117977764
CRX.663	117959039	117959203	ENSMUSG00000074695.4	Il22	118040847
CRX.671	119076420	119076584	ENSMUSG00000020114.13	Cand1	119075960
CRX.673	119871313	119871477	ENSMUSG00000020228.12	Helb	119948892
CRX.674	120801399	120801563	ENSMUSG00000051236.14	Msrb3	120735006
CRX.674	120801399	120801563	ENSMUSG00000048661.15	Lemd3	120815237
CRX.674	120801399	120801563	ENSMUSG00000020218.12	Wif1	120869865
CRX.680	122533762	122533926	ENSMUSG00000034613.13	Ppm1h	122514687
CRX.685	126906130	126906294	ENSMUSG00000078429.10	Ctdsp2	126814586
CRX.685	126906130	126906294	ENSMUSG00000025432.12	Avil	126836578
CRX.685	126906130	126906294	ENSMUSG00000040521.12	Tsfm	126866709
CRX.685	126906130	126906294	ENSMUSG00000080115.4	Eef1akmt3	126877382
CRX.685	126906130	126906294	ENSMUSG00000006732.15	Mettl1	126877801
CRX.685	126906130	126906294	ENSMUSG00000006724.13	Cyp27b1	126884119
CRX.685	126906130	126906294	ENSMUSG00000040502.6	Marchf9	126896053
CRX.685	126906130	126906294	ENSMUSG00000006728.13	Cdk4	126899403
CRX.685	126906130	126906294	ENSMUSG00000006736.10	Tspan31	126906133
CRX.685	126906130	126906294	ENSMUSG00000025422.11	Agap2	126914776
CRX.685	126906130	126906294	ENSMUSG00000040462.14	Os9	126957000
CRX.685	126906130	126906294	ENSMUSG00000006731.11	B4galnt1	127001094
CRX.688	127147507	127147671	ENSMUSG00000074657.6	Kif5a	127099217
CRX.688	127147507	127147671	ENSMUSG00000025410.11	Dctn2	127102256
CRX.688	127147507	127147671	ENSMUSG00000025409.15	Mbd6	127124759
CRX.688	127147507	127147671	ENSMUSG00000025408.16	Ddit3	127126643
CRX.688	127147507	127147671	ENSMUSG00000116429.2	Ddit3	127126698
CRX.688	127147507	127147671	ENSMUSG00000040354.15	Mars1	127147655
CRX.688	127147507	127147671	ENSMUSG00000040345.11	Arhgap9	127157833
CRX.688	127147507	127147671	ENSMUSG00000025407.8	Gli1	127177843
CRX.688	127147507	127147671	ENSMUSG00000047492.6	Inhbe	127190280
CRX.688	127147507	127147671	ENSMUSG00000025405.10	Inhbc	127206300
CRX.688	127147507	127147671	ENSMUSG00000025404.16	R3hdm2	127216531
CRX.689	127471774	127471938	ENSMUSG00000040249.16	Lrp1	127457017
CRX.689	127471774	127471938	ENSMUSG00000002147.19	Stat6	127478855
CRX.689	127471774	127471938	ENSMUSG00000025402.13	Nab2	127502579
CRX.689	127471774	127471938	ENSMUSG00000040195.12	Nemp1	127512935
CRX.689	127471774	127471938	ENSMUSG00000025401.10	Myo1a	127541039
CRX.689	127471774	127471938	ENSMUSG00000025400.12	Tac2	127560347
CRX.690	127811516	127811680	ENSMUSG00000040134.9	Rdh7	127724686
CRX.690	127811516	127811680	ENSMUSG00000040127.14	Sdr9c7	127734387
CRX.690	127811516	127811680	ENSMUSG00000025396.8	Hsd17b6	127843480
CRX.690	127811516	127811680	ENSMUSG00000025395.15	Prim1	127851037
CRX.690	127811516	127811680	ENSMUSG00000061315.15	Naca	127871504
CRX.690	127811516	127811680	ENSMUSG00000071072.13	Ptges3	127894823
CRX.707	4072831	4072995	ENSMUSG00000019368.14	Sec14l4	3981783
CRX.707	4072831	4072995	ENSMUSG00000054986.14	Sec14l3	4014841
CRX.707	4072831	4072995	ENSMUSG00000004748.6	Mtfp1	4045445
CRX.707	4072831	4072995	ENSMUSG00000003585.14	Sec14l2	4068831
CRX.707	4072831	4072995	ENSMUSG00000003581.15	Rnf215	4085202
CRX.707	4072831	4072995	ENSMUSG00000051427.15	Ccdc157	4110291
CRX.707	4072831	4072995	ENSMUSG00000002129.12	Sf3a1	4110350
CRX.707	4072831	4072995	ENSMUSG00000034412.14	Tbc1d10a	4136789
CRX.707	4072831	4072995	ENSMUSG00000020424.4	Castor1	4168225
CRX.709	4577759	4577923	ENSMUSG00000034354.18	Mtmr3	4478406
CRX.709	4577759	4577923	ENSMUSG00000079010.2	Gm11032	4570067
CRX.709	4577759	4577923	ENSMUSG00000020412.17	Ascc2	4587747
CRX.709	4577759	4577923	ENSMUSG00000059534.9	Uqcr10	4654342
CRX.709	4577759	4577923	ENSMUSG00000009076.11	Zmat5	4654678
CRX.714	4852100	4852264	ENSMUSG00000009073.17	Nf2	4799536
CRX.714	4852100	4852264	ENSMUSG00000034285.16	Nipsnap1	4823951
CRX.714	4852100	4852264	ENSMUSG00000034274.12	Thoc5	4845343
CRX.714	4852100	4852264	ENSMUSG00000020396.9	Nefh	4898064
CRX.714	4852100	4852264	ENSMUSG00000009090.18	Ap1b1	4936824
CRX.715	4942588	4942752	ENSMUSG00000034274.12	Thoc5	4845343
CRX.715	4942588	4942752	ENSMUSG00000020396.9	Nefh	4898064
CRX.715	4942588	4942752	ENSMUSG00000009090.18	Ap1b1	4936824
CRX.715	4942588	4942752	ENSMUSG00000034209.5	Rasl10a	5008128
CRX.715	4942588	4942752	ENSMUSG00000034201.14	Gas2l1	5015327
CRX.717	5472090	5472254	ENSMUSG00000041961.15	Znrf3	5394847
CRX.717	5472090	5472254	ENSMUSG00000020484.20	Xbp1	5470995
CRX.717	5472090	5472254	ENSMUSG00000020482.5	Ccdc117	5492187
CRX.717	5472090	5472254	ENSMUSG00000020481.16	Ankrd36	5519684
CRX.721	5950576	5950740	ENSMUSG00000041798.16	Gck	5900081
CRX.721	5950576	5950740	ENSMUSG00000002741.10	Ykt6	5905693
CRX.721	5950576	5950740	ENSMUSG00000057897.15	Camk2b	6015612
CRX.722	6447354	6447518	ENSMUSG00000071866.13	Ppia	6365443
CRX.722	6447354	6447518	ENSMUSG00000041126.17	H2az2	6394443
CRX.722	6447354	6447518	ENSMUSG00000094483.3	Purb	6425917
CRX.722	6447354	6447518	ENSMUSG00000020437.13	Myo1g	6470958
CRX.722	6447354	6447518	ENSMUSG00000000378.16	Ccm2	6496887
CRX.724	6478864	6479028	ENSMUSG00000041126.17	H2az2	6394443
